strikePrice,expiryDate,PE,CE
25550,31-Jul-2025,"{'strikePrice': 25550, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE25550.00', 'openInterest': 1204, 'changeinOpenInterest': -46, 'pchangeinOpenInterest': -3.68, 'totalTradedVolume': 307, 'impliedVolatility': 11.94, 'lastPrice': 447.9, 'change': -103.20000000000005, 'pChange': -18.726183995645084, 'totalBuyQuantity': 6675, 'totalSellQuantity': 8025, 'bidQty': 300, 'bidprice': 439, 'askQty': 225, 'askPrice': 455.55, 'underlyingValue': 25095.65}","{'strikePrice': 25550, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE25550.00', 'openInterest': 5379, 'changeinOpenInterest': -52, 'pchangeinOpenInterest': -0.957466396612042, 'totalTradedVolume': 24450, 'impliedVolatility': 9.6, 'lastPrice': 36.85, 'change': -2.049999999999997, 'pChange': -5.269922879177371, 'totalBuyQuantity': 83700, 'totalSellQuantity': 26550, 'bidQty': 1200, 'bidprice': 35.25, 'askQty': 150, 'askPrice': 37.6, 'underlyingValue': 25095.65}"
25550,07-Aug-2025,"{'strikePrice': 25550, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE25550.00', 'openInterest': 29, 'changeinOpenInterest': 7, 'pchangeinOpenInterest': 31.818181818181817, 'totalTradedVolume': 30, 'impliedVolatility': 14.84, 'lastPrice': 517.9, 'change': -29.649999999999977, 'pChange': -5.415030590813621, 'totalBuyQuantity': 900, 'totalSellQuantity': 5250, 'bidQty': 900, 'bidprice': 293.4, 'askQty': 150, 'askPrice': 467.2, 'underlyingValue': 25095.65}","{'strikePrice': 25550, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE25550.00', 'openInterest': 247, 'changeinOpenInterest': 96, 'pchangeinOpenInterest': 63.57615894039735, 'totalTradedVolume': 549, 'impliedVolatility': 9.34, 'lastPrice': 77.85, 'change': 6.049999999999997, 'pChange': 8.426183844011138, 'totalBuyQuantity': 13950, 'totalSellQuantity': 4275, 'bidQty': 150, 'bidprice': 76.15, 'askQty': 150, 'askPrice': 78.85, 'underlyingValue': 25095.65}"
25550,14-Aug-2025,"{'strikePrice': 25550, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025PE25550.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 900, 'bidQty': 0, 'bidprice': 0, 'askQty': 900, 'askPrice': 531.5, 'underlyingValue': 25095.65}","{'strikePrice': 25550, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE25550.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 9000, 'totalSellQuantity': 4575, 'bidQty': 1800, 'bidprice': 98.3, 'askQty': 900, 'askPrice': 487.3, 'underlyingValue': 25095.65}"
25550,21-Aug-2025,,"{'strikePrice': 25550, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025CE25550.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3600, 'totalSellQuantity': 1800, 'bidQty': 900, 'bidprice': 78.75, 'askQty': 900, 'askPrice': 216.65, 'underlyingValue': 25095.65}"
25550,28-Aug-2025,"{'strikePrice': 25550, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE25550.00', 'openInterest': 269, 'changeinOpenInterest': -18, 'pchangeinOpenInterest': -6.2717770034843205, 'totalTradedVolume': 40, 'impliedVolatility': 12.45, 'lastPrice': 505.55, 'change': -82.99999999999994, 'pChange': -14.102455186475227, 'totalBuyQuantity': 2025, 'totalSellQuantity': 4725, 'bidQty': 150, 'bidprice': 482.2, 'askQty': 75, 'askPrice': 540.15, 'underlyingValue': 25095.65}","{'strikePrice': 25550, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE25550.00', 'openInterest': 432, 'changeinOpenInterest': 5, 'pchangeinOpenInterest': 1.17096018735363, 'totalTradedVolume': 201, 'impliedVolatility': 8.89, 'lastPrice': 203.25, 'change': 13.199999999999989, 'pChange': 6.945540647198099, 'totalBuyQuantity': 12450, 'totalSellQuantity': 4575, 'bidQty': 75, 'bidprice': 198, 'askQty': 900, 'askPrice': 217.95, 'underlyingValue': 25095.65}"
25550,25-Sep-2025,"{'strikePrice': 25550, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE25550.00', 'openInterest': 56, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 3, 'impliedVolatility': 13.58, 'lastPrice': 576.45, 'change': -73.25, 'pChange': -11.274434354317377, 'totalBuyQuantity': 1875, 'totalSellQuantity': 1800, 'bidQty': 75, 'bidprice': 474.75, 'askQty': 900, 'askPrice': 662.8, 'underlyingValue': 25095.65}","{'strikePrice': 25550, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE25550.00', 'openInterest': 69, 'changeinOpenInterest': -7, 'pchangeinOpenInterest': -9.210526315789474, 'totalTradedVolume': 29, 'impliedVolatility': 9.23, 'lastPrice': 394.45, 'change': 3.6999999999999886, 'pChange': 0.9468969929622493, 'totalBuyQuantity': 3600, 'totalSellQuantity': 6450, 'bidQty': 900, 'bidprice': 365.5, 'askQty': 900, 'askPrice': 434.4, 'underlyingValue': 25095.65}"
25600,24-Jul-2025,"{'strikePrice': 25600, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025PE25600.00', 'openInterest': 3457, 'changeinOpenInterest': -321, 'pchangeinOpenInterest': -8.49655902593965, 'totalTradedVolume': 1779, 'impliedVolatility': 12.3, 'lastPrice': 488.35, 'change': -103.44999999999993, 'pChange': -17.480567759378157, 'totalBuyQuantity': 23475, 'totalSellQuantity': 17100, 'bidQty': 300, 'bidprice': 484.1, 'askQty': 300, 'askPrice': 487.35, 'underlyingValue': 25095.65}","{'strikePrice': 25600, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025CE25600.00', 'openInterest': 63172, 'changeinOpenInterest': 16125, 'pchangeinOpenInterest': 34.274236401895976, 'totalTradedVolume': 825217, 'impliedVolatility': 12.26, 'lastPrice': 4.85, 'change': -3.950000000000001, 'pChange': -44.88636363636365, 'totalBuyQuantity': 267825, 'totalSellQuantity': 286575, 'bidQty': 600, 'bidprice': 4.85, 'askQty': 375, 'askPrice': 5.1, 'underlyingValue': 25095.65}"
25600,31-Jul-2025,"{'strikePrice': 25600, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE25600.00', 'openInterest': 11664, 'changeinOpenInterest': -2196, 'pchangeinOpenInterest': -15.844155844155845, 'totalTradedVolume': 5261, 'impliedVolatility': 12.43, 'lastPrice': 493.2, 'change': -102.09999999999997, 'pChange': -17.15101629430539, 'totalBuyQuantity': 9375, 'totalSellQuantity': 9975, 'bidQty': 75, 'bidprice': 485.15, 'askQty': 225, 'askPrice': 498.85, 'underlyingValue': 25095.65}","{'strikePrice': 25600, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE25600.00', 'openInterest': 35755, 'changeinOpenInterest': -281, 'pchangeinOpenInterest': -0.7797757797757797, 'totalTradedVolume': 70907, 'impliedVolatility': 9.76, 'lastPrice': 30.05, 'change': -2.650000000000002, 'pChange': -8.103975535168201, 'totalBuyQuantity': 106575, 'totalSellQuantity': 85575, 'bidQty': 225, 'bidprice': 30.05, 'askQty': 75, 'askPrice': 30.9, 'underlyingValue': 25095.65}"
25600,07-Aug-2025,"{'strikePrice': 25600, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE25600.00', 'openInterest': 144, 'changeinOpenInterest': 7, 'pchangeinOpenInterest': 5.109489051094891, 'totalTradedVolume': 44, 'impliedVolatility': 12.98, 'lastPrice': 516.05, 'change': -82.95000000000005, 'pChange': -13.848080133555934, 'totalBuyQuantity': 3075, 'totalSellQuantity': 6150, 'bidQty': 600, 'bidprice': 413.9, 'askQty': 150, 'askPrice': 505.7, 'underlyingValue': 25095.65}","{'strikePrice': 25600, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE25600.00', 'openInterest': 1691, 'changeinOpenInterest': 703, 'pchangeinOpenInterest': 71.15384615384616, 'totalTradedVolume': 4359, 'impliedVolatility': 9.39, 'lastPrice': 66.9, 'change': 3.250000000000007, 'pChange': 5.106048703849186, 'totalBuyQuantity': 47475, 'totalSellQuantity': 8250, 'bidQty': 150, 'bidprice': 65.35, 'askQty': 300, 'askPrice': 66.9, 'underlyingValue': 25095.65}"
25600,14-Aug-2025,"{'strikePrice': 25600, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025PE25600.00', 'openInterest': 7, 'changeinOpenInterest': -4, 'pchangeinOpenInterest': -36.36363636363637, 'totalTradedVolume': 7, 'impliedVolatility': 13.29, 'lastPrice': 537.65, 'change': -55.30000000000007, 'pChange': -9.326250105405189, 'totalBuyQuantity': 600, 'totalSellQuantity': 825, 'bidQty': 600, 'bidprice': 420.05, 'askQty': 75, 'askPrice': 561.1, 'underlyingValue': 25095.65}","{'strikePrice': 25600, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE25600.00', 'openInterest': 255, 'changeinOpenInterest': 25, 'pchangeinOpenInterest': 10.869565217391305, 'totalTradedVolume': 228, 'impliedVolatility': 9.16, 'lastPrice': 105.5, 'change': 6.5, 'pChange': 6.565656565656567, 'totalBuyQuantity': 12675, 'totalSellQuantity': 8625, 'bidQty': 75, 'bidprice': 101.8, 'askQty': 75, 'askPrice': 105.55, 'underlyingValue': 25095.65}"
25600,21-Aug-2025,,"{'strikePrice': 25600, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025CE25600.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5400, 'totalSellQuantity': 0, 'bidQty': 900, 'bidprice': 69.3, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}"
25600,28-Aug-2025,"{'strikePrice': 25600, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE25600.00', 'openInterest': 1388, 'changeinOpenInterest': 43, 'pchangeinOpenInterest': 3.197026022304833, 'totalTradedVolume': 331, 'impliedVolatility': 12.52, 'lastPrice': 537.05, 'change': -85.25, 'pChange': -13.699180459585412, 'totalBuyQuantity': 2400, 'totalSellQuantity': 7200, 'bidQty': 75, 'bidprice': 524.3, 'askQty': 150, 'askPrice': 560.75, 'underlyingValue': 25095.65}","{'strikePrice': 25600, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE25600.00', 'openInterest': 3529, 'changeinOpenInterest': 295, 'pchangeinOpenInterest': 9.12183055040198, 'totalTradedVolume': 3740, 'impliedVolatility': 8.85, 'lastPrice': 183.3, 'change': 9.600000000000023, 'pChange': 5.526770293609686, 'totalBuyQuantity': 16275, 'totalSellQuantity': 9600, 'bidQty': 75, 'bidprice': 181.25, 'askQty': 150, 'askPrice': 188.2, 'underlyingValue': 25095.65}"
25600,25-Sep-2025,"{'strikePrice': 25600, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE25600.00', 'openInterest': 211, 'changeinOpenInterest': -15, 'pchangeinOpenInterest': -6.6371681415929205, 'totalTradedVolume': 46, 'impliedVolatility': 13.34, 'lastPrice': 591.5, 'change': -75.04999999999995, 'pChange': -11.259470407321274, 'totalBuyQuantity': 2175, 'totalSellQuantity': 975, 'bidQty': 75, 'bidprice': 525.6, 'askQty': 75, 'askPrice': 619.4, 'underlyingValue': 25095.65}","{'strikePrice': 25600, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE25600.00', 'openInterest': 393, 'changeinOpenInterest': 13, 'pchangeinOpenInterest': 3.4210526315789473, 'totalTradedVolume': 215, 'impliedVolatility': 9.46, 'lastPrice': 380.85, 'change': 12.450000000000045, 'pChange': 3.3794788273615763, 'totalBuyQuantity': 900, 'totalSellQuantity': 2250, 'bidQty': 900, 'bidprice': 355.25, 'askQty': 75, 'askPrice': 382, 'underlyingValue': 25095.65}"
25650,24-Jul-2025,"{'strikePrice': 25650, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025PE25650.00', 'openInterest': 233, 'changeinOpenInterest': -72, 'pchangeinOpenInterest': -23.60655737704918, 'totalTradedVolume': 385, 'impliedVolatility': 13.82, 'lastPrice': 539.4, 'change': -98.64999999999998, 'pChange': -15.46117075464305, 'totalBuyQuantity': 18600, 'totalSellQuantity': 11250, 'bidQty': 300, 'bidprice': 532.25, 'askQty': 75, 'askPrice': 537.8, 'underlyingValue': 25095.65}","{'strikePrice': 25650, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025CE25650.00', 'openInterest': 24628, 'changeinOpenInterest': 6424, 'pchangeinOpenInterest': 35.28894748406943, 'totalTradedVolume': 422049, 'impliedVolatility': 12.61, 'lastPrice': 4, 'change': -3.0999999999999996, 'pChange': -43.66197183098591, 'totalBuyQuantity': 89025, 'totalSellQuantity': 107700, 'bidQty': 75, 'bidprice': 3.65, 'askQty': 450, 'askPrice': 4, 'underlyingValue': 25095.65}"
25650,31-Jul-2025,"{'strikePrice': 25650, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE25650.00', 'openInterest': 831, 'changeinOpenInterest': 10, 'pchangeinOpenInterest': 1.218026796589525, 'totalTradedVolume': 272, 'impliedVolatility': 13.08, 'lastPrice': 541, 'change': -97.64999999999998, 'pChange': -15.290064980818913, 'totalBuyQuantity': 5475, 'totalSellQuantity': 7875, 'bidQty': 225, 'bidprice': 528.6, 'askQty': 600, 'askPrice': 545.1, 'underlyingValue': 25095.65}","{'strikePrice': 25650, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE25650.00', 'openInterest': 6219, 'changeinOpenInterest': 1504, 'pchangeinOpenInterest': 31.898197242841995, 'totalTradedVolume': 15076, 'impliedVolatility': 9.91, 'lastPrice': 25, 'change': -2.5, 'pChange': -9.090909090909092, 'totalBuyQuantity': 52725, 'totalSellQuantity': 41400, 'bidQty': 75, 'bidprice': 24, 'askQty': 600, 'askPrice': 24.95, 'underlyingValue': 25095.65}"
25650,07-Aug-2025,"{'strikePrice': 25650, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE25650.00', 'openInterest': 36, 'changeinOpenInterest': 1, 'pchangeinOpenInterest': 2.857142857142857, 'totalTradedVolume': 18, 'impliedVolatility': 14.82, 'lastPrice': 586.15, 'change': -58.950000000000045, 'pChange': -9.138118121221522, 'totalBuyQuantity': 0, 'totalSellQuantity': 5100, 'bidQty': 0, 'bidprice': 0, 'askQty': 225, 'askPrice': 551.4, 'underlyingValue': 25095.65}","{'strikePrice': 25650, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE25650.00', 'openInterest': 267, 'changeinOpenInterest': 35, 'pchangeinOpenInterest': 15.086206896551724, 'totalTradedVolume': 488, 'impliedVolatility': 9.38, 'lastPrice': 56.5, 'change': 0.3999999999999986, 'pChange': 0.7130124777183575, 'totalBuyQuantity': 18525, 'totalSellQuantity': 6300, 'bidQty': 75, 'bidprice': 54, 'askQty': 450, 'askPrice': 63.9, 'underlyingValue': 25095.65}"
25650,14-Aug-2025,"{'strikePrice': 25650, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025PE25650.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 900, 'totalSellQuantity': 0, 'bidQty': 900, 'bidprice': 345.7, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}","{'strikePrice': 25650, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE25650.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 9150, 'totalSellQuantity': 3750, 'bidQty': 900, 'bidprice': 73.95, 'askQty': 900, 'askPrice': 187.1, 'underlyingValue': 25095.65}"
25650,21-Aug-2025,,"{'strikePrice': 25650, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025CE25650.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5400, 'totalSellQuantity': 0, 'bidQty': 900, 'bidprice': 61.8, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}"
25650,28-Aug-2025,"{'strikePrice': 25650, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE25650.00', 'openInterest': 151, 'changeinOpenInterest': 16, 'pchangeinOpenInterest': 11.851851851851851, 'totalTradedVolume': 40, 'impliedVolatility': 13.59, 'lastPrice': 600.75, 'change': -45.64999999999998, 'pChange': -7.062190594059404, 'totalBuyQuantity': 1950, 'totalSellQuantity': 6750, 'bidQty': 75, 'bidprice': 490.4, 'askQty': 150, 'askPrice': 600.6, 'underlyingValue': 25095.65}","{'strikePrice': 25650, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE25650.00', 'openInterest': 271, 'changeinOpenInterest': -40, 'pchangeinOpenInterest': -12.861736334405144, 'totalTradedVolume': 257, 'impliedVolatility': 8.95, 'lastPrice': 168.9, 'change': 9.849999999999994, 'pChange': 6.19302106255894, 'totalBuyQuantity': 10725, 'totalSellQuantity': 2700, 'bidQty': 1725, 'bidprice': 117.05, 'askQty': 75, 'askPrice': 179, 'underlyingValue': 25095.65}"
25650,25-Sep-2025,"{'strikePrice': 25650, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE25650.00', 'openInterest': 29, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 13.87, 'lastPrice': 640.25, 'change': -52.25, 'pChange': -7.545126353790614, 'totalBuyQuantity': 975, 'totalSellQuantity': 900, 'bidQty': 75, 'bidprice': 499.45, 'askQty': 900, 'askPrice': 732, 'underlyingValue': 25095.65}","{'strikePrice': 25650, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE25650.00', 'openInterest': 48, 'changeinOpenInterest': -14, 'pchangeinOpenInterest': -22.580645161290324, 'totalTradedVolume': 23, 'impliedVolatility': 8.98, 'lastPrice': 337.5, 'change': -11.449999999999989, 'pChange': -3.2812723885943513, 'totalBuyQuantity': 2700, 'totalSellQuantity': 2100, 'bidQty': 900, 'bidprice': 317.4, 'askQty': 900, 'askPrice': 393.4, 'underlyingValue': 25095.65}"
25700,24-Jul-2025,"{'strikePrice': 25700, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025PE25700.00', 'openInterest': 1107, 'changeinOpenInterest': -127, 'pchangeinOpenInterest': -10.291734197730957, 'totalTradedVolume': 633, 'impliedVolatility': 13.58, 'lastPrice': 587, 'change': -102.14999999999998, 'pChange': -14.822607560037726, 'totalBuyQuantity': 16875, 'totalSellQuantity': 10725, 'bidQty': 300, 'bidprice': 581.85, 'askQty': 150, 'askPrice': 585.6, 'underlyingValue': 25095.65}","{'strikePrice': 25700, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025CE25700.00', 'openInterest': 54827, 'changeinOpenInterest': 12418, 'pchangeinOpenInterest': 29.281520431983775, 'totalTradedVolume': 857995, 'impliedVolatility': 12.96, 'lastPrice': 3.1, 'change': -2.6, 'pChange': -45.614035087719294, 'totalBuyQuantity': 287700, 'totalSellQuantity': 216975, 'bidQty': 900, 'bidprice': 2.8, 'askQty': 2025, 'askPrice': 3.15, 'underlyingValue': 25095.65}"
25700,31-Jul-2025,"{'strikePrice': 25700, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE25700.00', 'openInterest': 7110, 'changeinOpenInterest': -194, 'pchangeinOpenInterest': -2.656078860898138, 'totalTradedVolume': 732, 'impliedVolatility': 13.55, 'lastPrice': 587.2, 'change': -97.09999999999991, 'pChange': -14.189682887622377, 'totalBuyQuantity': 6150, 'totalSellQuantity': 9075, 'bidQty': 225, 'bidprice': 573.95, 'askQty': 75, 'askPrice': 588.8, 'underlyingValue': 25095.65}","{'strikePrice': 25700, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE25700.00', 'openInterest': 27316, 'changeinOpenInterest': 1845, 'pchangeinOpenInterest': 7.243531859762083, 'totalTradedVolume': 57706, 'impliedVolatility': 0, 'lastPrice': 21, 'change': -2.3500000000000014, 'pChange': -10.064239828693795, 'totalBuyQuantity': 111225, 'totalSellQuantity': 53175, 'bidQty': 75, 'bidprice': 20.85, 'askQty': 75, 'askPrice': 21, 'underlyingValue': 25095.65}"
25700,07-Aug-2025,"{'strikePrice': 25700, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE25700.00', 'openInterest': 84, 'changeinOpenInterest': 5, 'pchangeinOpenInterest': 6.329113924050633, 'totalTradedVolume': 23, 'impliedVolatility': 14.44, 'lastPrice': 615, 'change': -66.79999999999995, 'pChange': -9.797594602522727, 'totalBuyQuantity': 3600, 'totalSellQuantity': 5250, 'bidQty': 150, 'bidprice': 520.05, 'askQty': 150, 'askPrice': 588.55, 'underlyingValue': 25095.65}","{'strikePrice': 25700, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE25700.00', 'openInterest': 1474, 'changeinOpenInterest': 253, 'pchangeinOpenInterest': 20.72072072072072, 'totalTradedVolume': 4432, 'impliedVolatility': 9.54, 'lastPrice': 49, 'change': 0.10000000000000142, 'pChange': 0.2044989775051154, 'totalBuyQuantity': 20475, 'totalSellQuantity': 5400, 'bidQty': 300, 'bidprice': 47.05, 'askQty': 225, 'askPrice': 49.6, 'underlyingValue': 25095.65}"
25700,14-Aug-2025,"{'strikePrice': 25700, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025PE25700.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 900, 'totalSellQuantity': 675, 'bidQty': 900, 'bidprice': 470.8, 'askQty': 675, 'askPrice': 643.9, 'underlyingValue': 25095.65}","{'strikePrice': 25700, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE25700.00', 'openInterest': 212, 'changeinOpenInterest': 91, 'pchangeinOpenInterest': 75.20661157024793, 'totalTradedVolume': 403, 'impliedVolatility': 9.19, 'lastPrice': 80.9, 'change': 5.25, 'pChange': 6.939854593522801, 'totalBuyQuantity': 14700, 'totalSellQuantity': 6825, 'bidQty': 225, 'bidprice': 78.8, 'askQty': 75, 'askPrice': 81.9, 'underlyingValue': 25095.65}"
25700,21-Aug-2025,,"{'strikePrice': 25700, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025CE25700.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5400, 'totalSellQuantity': 900, 'bidQty': 900, 'bidprice': 55.1, 'askQty': 900, 'askPrice': 179.2, 'underlyingValue': 25095.65}"
25700,28-Aug-2025,"{'strikePrice': 25700, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE25700.00', 'openInterest': 1498, 'changeinOpenInterest': -2, 'pchangeinOpenInterest': -0.13333333333333333, 'totalTradedVolume': 321, 'impliedVolatility': 12.64, 'lastPrice': 602.1, 'change': -89.10000000000002, 'pChange': -12.890625000000004, 'totalBuyQuantity': 5775, 'totalSellQuantity': 6225, 'bidQty': 75, 'bidprice': 589.05, 'askQty': 75, 'askPrice': 627.3, 'underlyingValue': 25095.65}","{'strikePrice': 25700, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE25700.00', 'openInterest': 5207, 'changeinOpenInterest': 1747, 'pchangeinOpenInterest': 50.49132947976879, 'totalTradedVolume': 5812, 'impliedVolatility': 8.82, 'lastPrice': 148.8, 'change': 4, 'pChange': 2.7624309392265194, 'totalBuyQuantity': 16275, 'totalSellQuantity': 4800, 'bidQty': 300, 'bidprice': 145.2, 'askQty': 75, 'askPrice': 155, 'underlyingValue': 25095.65}"
