strikePrice,expiryDate,CE_OI,PE_OI,CE_TotVol,PE_TotVol
25750,21-Aug-2025,0.0,0.0,0,0
25750,28-Aug-2025,305.0,105.0,148,1
25750,25-Sep-2025,114.0,65.0,7,0
25800,24-Jul-2025,70411.0,1245.0,245051,476
25800,31-Jul-2025,25040.0,2687.0,33794,496
25800,07-Aug-2025,1486.0,125.0,2536,0
25800,14-Aug-2025,318.0,1.0,221,0
25800,21-Aug-2025,0.0,0.0,0,0
25800,28-Aug-2025,4048.0,1045.0,2669,50
25800,25-Sep-2025,404.0,142.0,91,8
25850,24-Jul-2025,20132.0,30.0,93552,23
25850,31-Jul-2025,3722.0,1226.0,9082,20
25850,07-Aug-2025,510.0,2.0,172,2
25850,14-Aug-2025,0.0,0.0,0,0
25850,21-Aug-2025,0.0,0.0,0,0
25850,28-Aug-2025,300.0,110.0,139,0
25850,25-Sep-2025,109.0,88.0,5,0
25900,24-Jul-2025,44211.0,312.0,141724,31
25900,31-Jul-2025,14564.0,1698.0,27464,153
25900,07-Aug-2025,2641.0,2.0,2137,2
25900,14-Aug-2025,231.0,0.0,203,0
25900,21-Aug-2025,0.0,0.0,0,0
25900,28-Aug-2025,2894.0,900.0,2247,18
25900,25-Sep-2025,298.0,132.0,64,21
25950,24-Jul-2025,17357.0,27.0,60432,6
25950,31-Jul-2025,2927.0,146.0,5951,0
25950,07-Aug-2025,86.0,0.0,113,2
25950,14-Aug-2025,0.0,0.0,0,0
25950,21-Aug-2025,0.0,0.0,0,0
25950,28-Aug-2025,289.0,20.0,138,0
25950,25-Sep-2025,118.0,162.0,16,0
26000,24-Jul-2025,148937.0,2418.0,361899,631
26000,31-Jul-2025,83821.0,16849.0,66146,1394
26000,07-Aug-2025,4617.0,84.0,4027,2
26000,14-Aug-2025,0.0,0.0,0,0
26000,21-Aug-2025,0.0,0.0,0,0
26000,28-Aug-2025,24455.0,7693.0,12986,1331
26000,25-Sep-2025,13125.0,9194.0,2345,351
26000,24-Dec-2025,26877.333333333332,16088.0,1241,853
26000,26-Mar-2026,30.0,0.0,13,0
26000,25-Jun-2026,44.333333333333336,13.0,0,0
26000,31-Dec-2026,74.0,617.0,0,5
26000,24-Jun-2027,0.0,0.0,0,0
26000,30-Dec-2027,0.0,2.0,0,0
26000,29-Jun-2028,0.0,0.0,0,0
26000,28-Dec-2028,0.0,0.0,0,0
26000,28-Jun-2029,0.0,0.3333333333333333,0,0
26000,27-Dec-2029,0.0,0.0,0,0
26000,25-Jun-2030,0.0,0.0,0,0
26050,24-Jul-2025,17543.0,22.0,68116,8
26050,31-Jul-2025,3580.0,93.0,6753,5
26050,07-Aug-2025,0.0,1.0,0,2
26050,14-Aug-2025,0.0,0.0,0,0
