strikePrice,expiryDate,identifier_CE,identifier_PE,CE_OI,PE_OI,CE_TotVol,PE_TotVol,CE_LTP,PE_LTP
24000,31-Mar-2026,OPTIDXNIFTY31-03-2026CE24000.00,OPTIDXNIFTY31-03-2026PE24000.00,22.0,1600.0,0,42,0.0,389.15
24000,29-Dec-2026,OPTIDXNIFTY29-12-2026CE24000.00,OPTIDXNIFTY29-12-2026PE24000.00,45.0,379.0,0,5,0.0,682.15
24050,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24050.00,OPTIDXNIFTY07-08-2025PE24050.00,31.0,25066.0,3,38891,650.55,7.5
24050,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24050.00,OPTIDXNIFTY14-08-2025PE24050.00,15.0,948.0,0,585,0.0,30.85
24050,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24050.00,OPTIDXNIFTY21-08-2025PE24050.00,0.0,51.0,0,151,0.0,55.65
24050,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24050.00,OPTIDXNIFTY28-08-2025PE24050.00,24.0,745.0,0,122,0.0,74.8
24050,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24050.00,OPTIDXNIFTY28-10-2025PE24050.00,0.0,4.0,0,6,0.0,216.1
24100,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24100.00,OPTIDXNIFTY07-08-2025PE24100.00,712.0,46888.0,164,73124,560.0,9.1
24100,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24100.00,OPTIDXNIFTY14-08-2025PE24100.00,46.0,4637.0,6,3122,623.95,35.95
24100,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24100.00,OPTIDXNIFTY21-08-2025PE24100.00,28.0,161.0,3,97,685.65,61.35
24100,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24100.00,OPTIDXNIFTY28-08-2025PE24100.00,434.0,14324.0,7,1833,710.0,86.55
24100,30-Sep-2025,OPTIDXNIFTY30-09-2025CE24100.00,OPTIDXNIFTY30-09-2025PE24100.00,23.0,4586.0,0,27,0.0,183.65
24100,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24100.00,OPTIDXNIFTY28-10-2025PE24100.00,11.0,59.0,0,22,0.0,230.05
24150,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24150.00,OPTIDXNIFTY07-08-2025PE24150.00,156.0,24450.0,44,63698,511.7,11.15
24150,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24150.00,OPTIDXNIFTY14-08-2025PE24150.00,32.0,1126.0,0,1149,0.0,41.55
24150,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24150.00,OPTIDXNIFTY21-08-2025PE24150.00,0.0,102.0,0,13,0.0,64.2
24150,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24150.00,OPTIDXNIFTY28-08-2025PE24150.00,94.0,655.0,0,211,0.0,90.3
24150,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24150.00,OPTIDXNIFTY28-10-2025PE24150.00,0.0,2.0,0,4,0.0,239.7
24200,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24200.00,OPTIDXNIFTY07-08-2025PE24200.00,1154.0,66126.0,604,148335,460.0,13.8
24200,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24200.00,OPTIDXNIFTY14-08-2025PE24200.00,289.0,7913.0,142,5732,512.0,48.4
24200,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24200.00,OPTIDXNIFTY21-08-2025PE24200.00,40.0,493.0,11,246,580.0,77.0
24200,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24200.00,OPTIDXNIFTY28-08-2025PE24200.00,2748.0,14147.0,94,1828,610.0,105.0
24200,30-Sep-2025,OPTIDXNIFTY30-09-2025CE24200.00,OPTIDXNIFTY30-09-2025PE24200.00,47.0,4751.0,2,137,865.55,202.0
24200,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24200.00,OPTIDXNIFTY28-10-2025PE24200.00,5.0,56.0,0,7,0.0,253.4
24250,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24250.00,OPTIDXNIFTY07-08-2025PE24250.00,271.0,22171.0,141,72042,413.4,17.1
24250,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24250.00,OPTIDXNIFTY14-08-2025PE24250.00,61.0,1839.0,20,2415,486.95,55.7
24250,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24250.00,OPTIDXNIFTY28-08-2025PE24250.00,263.0,931.0,0,256,0.0,115.85
24250,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24250.00,OPTIDXNIFTY28-10-2025PE24250.00,0.0,0.0,0,1,0.0,258.15
24300,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24300.00,OPTIDXNIFTY07-08-2025PE24300.00,1915.0,55329.0,1494,130194,367.15,21.65
24300,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24300.00,OPTIDXNIFTY14-08-2025PE24300.00,2338.0,8217.0,133,5956,426.65,65.2
24300,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24300.00,OPTIDXNIFTY21-08-2025PE24300.00,24.0,165.0,0,26,0.0,91.25
24300,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24300.00,OPTIDXNIFTY28-08-2025PE24300.00,881.0,13938.0,72,1901,530.0,128.0
24300,30-Sep-2025,OPTIDXNIFTY30-09-2025CE24300.00,OPTIDXNIFTY30-09-2025PE24300.00,28.0,4611.0,0,27,0.0,229.95
24350,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24350.00,OPTIDXNIFTY07-08-2025PE24350.00,729.0,36817.0,1002,78760,322.15,27.2
24350,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24350.00,OPTIDXNIFTY14-08-2025PE24350.00,65.0,2187.0,39,2523,394.95,75.65
24350,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24350.00,OPTIDXNIFTY28-08-2025PE24350.00,55.0,977.0,0,315,0.0,140.6
24350,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24350.00,OPTIDXNIFTY28-10-2025PE24350.00,0.0,0.0,0,1,0.0,285.6
24400,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24400.00,OPTIDXNIFTY07-08-2025PE24400.00,4483.0,69514.0,8279,147362,280.4,34.65
24400,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24400.00,OPTIDXNIFTY14-08-2025PE24400.00,2339.0,8706.0,357,6964,351.65,87.4
