strikePrice,expiryDate,CE_OI,PE_OI,CE_TotVol,PE_TotVol
58400,25-Sep-2025,0.0,0.0,0,0
58500,31-Jul-2025,17743.0,869.0,48301,228
58500,28-Aug-2025,5166.0,155.0,4105,63
58500,25-Sep-2025,318.0,19.0,125,0
58500,24-Dec-2025,170.0,10.0,81,13
58600,31-Jul-2025,2722.0,112.0,11449,9
58600,28-Aug-2025,312.0,23.0,393,1
58600,25-Sep-2025,0.0,0.0,0,0
58700,31-Jul-2025,6765.0,107.0,13723,22
58700,28-Aug-2025,0.0,0.0,0,0
58700,25-Sep-2025,0.0,0.0,0,0
58800,31-Jul-2025,5399.0,77.0,11541,6
58800,28-Aug-2025,0.0,0.0,0,0
58800,25-Sep-2025,0.0,0.0,0,0
58900,31-Jul-2025,3198.0,24.0,6873,0
58900,28-Aug-2025,0.0,0.0,0,0
58900,25-Sep-2025,0.0,0.0,0,0
59000,31-Jul-2025,35952.0,1133.0,49913,348
59000,28-Aug-2025,8541.0,442.0,4431,173
59000,25-Sep-2025,1459.0,76.0,848,30
59100,31-Jul-2025,2497.0,3.0,4164,0
59100,28-Aug-2025,0.0,0.0,0,0
59100,25-Sep-2025,0.0,0.0,0,0
59200,31-Jul-2025,2417.0,22.0,3678,0
59200,28-Aug-2025,0.0,7.0,0,2
59200,25-Sep-2025,0.0,0.0,0,0
59300,31-Jul-2025,2334.0,8.0,5102,0
59300,28-Aug-2025,0.0,0.0,0,0
59300,25-Sep-2025,0.0,0.0,0,0
59400,31-Jul-2025,1483.0,8.0,2528,0
59400,28-Aug-2025,0.0,0.0,0,0
59400,25-Sep-2025,0.0,0.0,0,0
59500,31-Jul-2025,10447.0,147.0,22923,5
59500,28-Aug-2025,2638.0,13.0,2162,3
59500,25-Sep-2025,0.0,0.0,0,0
59600,31-Jul-2025,1456.0,4.0,2280,0
59600,28-Aug-2025,0.0,0.0,0,0
59600,25-Sep-2025,0.0,0.0,0,0
59700,31-Jul-2025,1634.0,5.0,4090,0
59700,28-Aug-2025,0.0,0.0,0,0
59700,25-Sep-2025,0.0,0.0,0,0
59800,31-Jul-2025,3542.0,10.0,3529,0
59800,28-Aug-2025,0.0,0.0,0,0
59800,25-Sep-2025,0.0,0.0,0,0
59900,31-Jul-2025,1563.0,2.0,3730,0
59900,28-Aug-2025,0.0,4.0,0,0
59900,25-Sep-2025,0.0,0.0,0,0
60000,31-Jul-2025,39924.0,2477.0,42823,90
60000,28-Aug-2025,8800.0,437.0,5704,249
60000,25-Sep-2025,0.0,11.0,0,10
60000,24-Dec-2025,1486.0,0.0,85,0
60000,26-Mar-2026,1.0,6.0,0,0
60100,31-Jul-2025,1340.0,5.0,976,0
60100,28-Aug-2025,0.0,0.0,0,0
60100,25-Sep-2025,0.0,0.0,0,0
60200,31-Jul-2025,866.0,9.0,1764,0
60200,28-Aug-2025,58.0,0.0,0,0
60200,25-Sep-2025,0.0,0.0,0,0
60300,31-Jul-2025,1190.0,0.0,1179,0
60300,28-Aug-2025,1.0,0.0,0,0
60300,25-Sep-2025,0.0,0.0,0,0
60400,31-Jul-2025,1484.0,1.0,1440,0
60400,28-Aug-2025,37.0,0.0,0,0
60400,25-Sep-2025,0.0,0.0,0,0
60500,31-Jul-2025,16354.0,31.0,14706,0
60500,28-Aug-2025,1740.0,0.0,738,0
60500,25-Sep-2025,0.0,0.0,0,0
60600,31-Jul-2025,939.0,2.0,1721,0
60600,28-Aug-2025,0.0,0.0,0,0
60600,25-Sep-2025,0.0,0.0,0,0
60700,31-Jul-2025,1789.0,0.0,836,0
60700,28-Aug-2025,0.0,0.0,0,0
60700,25-Sep-2025,0.0,0.0,0,0
60800,31-Jul-2025,1065.0,0.0,803,0
60800,28-Aug-2025,0.0,0.0,0,0
60800,25-Sep-2025,0.0,0.0,0,0
60900,31-Jul-2025,1003.0,2.0,579,0
60900,28-Aug-2025,2.0,0.0,0,0
60900,25-Sep-2025,0.0,0.0,0,0
61000,31-Jul-2025,17829.0,823.0,15730,24
61000,28-Aug-2025,5057.0,5.0,1878,6
61000,25-Sep-2025,0.0,0.0,1,0
