strikePrice,expiryDate,PE,CE
51800,31-Jul-2025,"{'strikePrice': 51800, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE51800.00', 'openInterest': 283, 'changeinOpenInterest': -2, 'pchangeinOpenInterest': -0.7017543859649122, 'totalTradedVolume': 938, 'impliedVolatility': 23.9, 'lastPrice': 4.9, 'change': -3, 'pChange': -37.974683544303794, 'totalBuyQuantity': 16695, 'totalSellQuantity': 9765, 'bidQty': 35, 'bidprice': 4, 'askQty': 70, 'askPrice': 10, 'underlyingValue': 56932.95}","{'strikePrice': 51800, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE51800.00', 'openInterest': 7, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 5000.4, 'askQty': 595, 'askPrice': 5311.8, 'underlyingValue': 56932.95}"
51800,28-Aug-2025,"{'strikePrice': 51800, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE51800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2065, 'totalSellQuantity': 0, 'bidQty': 560, 'bidprice': 12, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}","{'strikePrice': 51800, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE51800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 4803.5, 'askQty': 595, 'askPrice': 5785.95, 'underlyingValue': 56932.95}"
51800,25-Sep-2025,"{'strikePrice': 51800, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE51800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}","{'strikePrice': 51800, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE51800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 4756.05, 'askQty': 595, 'askPrice': 6401.5, 'underlyingValue': 56932.95}"
51900,31-Jul-2025,"{'strikePrice': 51900, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE51900.00', 'openInterest': 242, 'changeinOpenInterest': 34, 'pchangeinOpenInterest': 16.346153846153847, 'totalTradedVolume': 741, 'impliedVolatility': 23.67, 'lastPrice': 5.25, 'change': -3.25, 'pChange': -38.23529411764706, 'totalBuyQuantity': 19250, 'totalSellQuantity': 9135, 'bidQty': 350, 'bidprice': 3.7, 'askQty': 350, 'askPrice': 10.1, 'underlyingValue': 56932.95}","{'strikePrice': 51900, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE51900.00', 'openInterest': 9, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 4896.4, 'askQty': 595, 'askPrice': 5205.85, 'underlyingValue': 56932.95}"
51900,28-Aug-2025,"{'strikePrice': 51900, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE51900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2065, 'totalSellQuantity': 0, 'bidQty': 560, 'bidprice': 12, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}","{'strikePrice': 51900, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE51900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 4660.85, 'askQty': 595, 'askPrice': 5410.25, 'underlyingValue': 56932.95}"
51900,25-Sep-2025,"{'strikePrice': 51900, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE51900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 1925, 'bidQty': 0, 'bidprice': 0, 'askQty': 140, 'askPrice': 231, 'underlyingValue': 56932.95}","{'strikePrice': 51900, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE51900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1190, 'bidQty': 595, 'bidprice': 4663.2, 'askQty': 595, 'askPrice': 6336.2, 'underlyingValue': 56932.95}"
52000,31-Jul-2025,"{'strikePrice': 52000, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE52000.00', 'openInterest': 11503, 'changeinOpenInterest': -4371, 'pchangeinOpenInterest': -27.535592793246817, 'totalTradedVolume': 23581, 'impliedVolatility': 23.35, 'lastPrice': 5.1, 'change': -3.6500000000000004, 'pChange': -41.71428571428572, 'totalBuyQuantity': 161875, 'totalSellQuantity': 16940, 'bidQty': 210, 'bidprice': 5.1, 'askQty': 35, 'askPrice': 5.45, 'underlyingValue': 56932.95}","{'strikePrice': 52000, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE52000.00', 'openInterest': 3288, 'changeinOpenInterest': -95, 'pchangeinOpenInterest': -2.808158439255099, 'totalTradedVolume': 150, 'impliedVolatility': 0, 'lastPrice': 4977.25, 'change': 574.5, 'pChange': 13.04866276758844, 'totalBuyQuantity': 5425, 'totalSellQuantity': 3850, 'bidQty': 35, 'bidprice': 4955.65, 'askQty': 70, 'askPrice': 4989.75, 'underlyingValue': 56932.95}"
52000,28-Aug-2025,"{'strikePrice': 52000, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE52000.00', 'openInterest': 3569, 'changeinOpenInterest': 894, 'pchangeinOpenInterest': 33.42056074766355, 'totalTradedVolume': 3210, 'impliedVolatility': 16.54, 'lastPrice': 32.5, 'change': -25.85, 'pChange': -44.30162810625536, 'totalBuyQuantity': 10885, 'totalSellQuantity': 1855, 'bidQty': 140, 'bidprice': 33, 'askQty': 105, 'askPrice': 34.75, 'underlyingValue': 56932.95}","{'strikePrice': 52000, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE52000.00', 'openInterest': 130, 'changeinOpenInterest': 33, 'pchangeinOpenInterest': 34.02061855670103, 'totalTradedVolume': 46, 'impliedVolatility': 0, 'lastPrice': 5120, 'change': 485, 'pChange': 10.463861920172599, 'totalBuyQuantity': 2485, 'totalSellQuantity': 2485, 'bidQty': 35, 'bidprice': 5058.7, 'askQty': 35, 'askPrice': 5191.35, 'underlyingValue': 56932.95}"
52000,25-Sep-2025,"{'strikePrice': 52000, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE52000.00', 'openInterest': 74, 'changeinOpenInterest': 32, 'pchangeinOpenInterest': 76.19047619047619, 'totalTradedVolume': 84, 'impliedVolatility': 15.98, 'lastPrice': 85.25, 'change': -50, 'pChange': -36.96857670979667, 'totalBuyQuantity': 5285, 'totalSellQuantity': 2030, 'bidQty': 140, 'bidprice': 79.3, 'askQty': 35, 'askPrice': 96, 'underlyingValue': 56932.95}","{'strikePrice': 52000, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE52000.00', 'openInterest': 16, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1820, 'bidQty': 595, 'bidprice': 4597.6, 'askQty': 35, 'askPrice': 5500.1, 'underlyingValue': 56932.95}"
52100,31-Jul-2025,"{'strikePrice': 52100, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE52100.00', 'openInterest': 205, 'changeinOpenInterest': -40, 'pchangeinOpenInterest': -16.3265306122449, 'totalTradedVolume': 568, 'impliedVolatility': 23.15, 'lastPrice': 5.9, 'change': -3.25, 'pChange': -35.51912568306011, 'totalBuyQuantity': 17290, 'totalSellQuantity': 2135, 'bidQty': 350, 'bidprice': 4.45, 'askQty': 350, 'askPrice': 7.65, 'underlyingValue': 56932.95}","{'strikePrice': 52100, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE52100.00', 'openInterest': 9, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 4688.35, 'askQty': 595, 'askPrice': 5008.15, 'underlyingValue': 56932.95}"
52100,28-Aug-2025,"{'strikePrice': 52100, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE52100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2625, 'totalSellQuantity': 210, 'bidQty': 560, 'bidprice': 12.9, 'askQty': 210, 'askPrice': 152.05, 'underlyingValue': 56932.95}","{'strikePrice': 52100, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE52100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 4528.05, 'askQty': 595, 'askPrice': 5382, 'underlyingValue': 56932.95}"
52100,25-Sep-2025,"{'strikePrice': 52100, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE52100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}","{'strikePrice': 52100, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE52100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1190, 'bidQty': 595, 'bidprice': 4471.25, 'askQty': 595, 'askPrice': 5739.6, 'underlyingValue': 56932.95}"
52200,31-Jul-2025,"{'strikePrice': 52200, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE52200.00', 'openInterest': 251, 'changeinOpenInterest': -8, 'pchangeinOpenInterest': -3.088803088803089, 'totalTradedVolume': 1577, 'impliedVolatility': 22.77, 'lastPrice': 6, 'change': -3.6999999999999993, 'pChange': -38.144329896907216, 'totalBuyQuantity': 18585, 'totalSellQuantity': 6580, 'bidQty': 175, 'bidprice': 5.1, 'askQty': 245, 'askPrice': 7.7, 'underlyingValue': 56932.95}","{'strikePrice': 52200, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE52200.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 4596.6, 'askQty': 595, 'askPrice': 4922.5, 'underlyingValue': 56932.95}"
52200,28-Aug-2025,"{'strikePrice': 52200, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE52200.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4305, 'totalSellQuantity': 1820, 'bidQty': 560, 'bidprice': 12, 'askQty': 140, 'askPrice': 120.15, 'underlyingValue': 56932.95}","{'strikePrice': 52200, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE52200.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1190, 'bidQty': 595, 'bidprice': 4452.5, 'askQty': 595, 'askPrice': 5270.2, 'underlyingValue': 56932.95}"
52200,25-Sep-2025,"{'strikePrice': 52200, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE52200.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 140, 'bidQty': 0, 'bidprice': 0, 'askQty': 140, 'askPrice': 312.5, 'underlyingValue': 56932.95}","{'strikePrice': 52200, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE52200.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1785, 'totalSellQuantity': 595, 'bidQty': 595, 'bidprice': 4342.8, 'askQty': 595, 'askPrice': 5678.75, 'underlyingValue': 56932.95}"
52300,31-Jul-2025,"{'strikePrice': 52300, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE52300.00', 'openInterest': 182, 'changeinOpenInterest': -45, 'pchangeinOpenInterest': -19.823788546255507, 'totalTradedVolume': 1586, 'impliedVolatility': 22.45, 'lastPrice': 6.25, 'change': -3.9000000000000004, 'pChange': -38.423645320197046, 'totalBuyQuantity': 17815, 'totalSellQuantity': 840, 'bidQty': 175, 'bidprice': 5.4, 'askQty': 595, 'askPrice': 6.95, 'underlyingValue': 56932.95}","{'strikePrice': 52300, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE52300.00', 'openInterest': 3, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 4490.7, 'askQty': 595, 'askPrice': 4816, 'underlyingValue': 56932.95}"
52300,28-Aug-2025,"{'strikePrice': 52300, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE52300.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2065, 'totalSellQuantity': 2135, 'bidQty': 560, 'bidprice': 12, 'askQty': 140, 'askPrice': 79, 'underlyingValue': 56932.95}","{'strikePrice': 52300, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE52300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 4353.45, 'askQty': 595, 'askPrice': 5088.5, 'underlyingValue': 56932.95}"
52300,25-Sep-2025,"{'strikePrice': 52300, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE52300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}","{'strikePrice': 52300, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE52300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1785, 'totalSellQuantity': 595, 'bidQty': 595, 'bidprice': 4252.25, 'askQty': 595, 'askPrice': 5593.85, 'underlyingValue': 56932.95}"
52400,31-Jul-2025,"{'strikePrice': 52400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE52400.00', 'openInterest': 225, 'changeinOpenInterest': -39, 'pchangeinOpenInterest': -14.772727272727273, 'totalTradedVolume': 728, 'impliedVolatility': 21.88, 'lastPrice': 5.95, 'change': -4.8500000000000005, 'pChange': -44.907407407407405, 'totalBuyQuantity': 13370, 'totalSellQuantity': 175, 'bidQty': 105, 'bidprice': 5.2, 'askQty': 140, 'askPrice': 15, 'underlyingValue': 56932.95}","{'strikePrice': 52400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE52400.00', 'openInterest': 6, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 4425.35, 'askQty': 595, 'askPrice': 4711.2, 'underlyingValue': 56932.95}"
52400,28-Aug-2025,"{'strikePrice': 52400, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE52400.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1470, 'totalSellQuantity': 2380, 'bidQty': 560, 'bidprice': 12, 'askQty': 560, 'askPrice': 171.05, 'underlyingValue': 56932.95}","{'strikePrice': 52400, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE52400.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 4259.45, 'askQty': 595, 'askPrice': 4966.35, 'underlyingValue': 56932.95}"
52400,25-Sep-2025,"{'strikePrice': 52400, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE52400.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 1925, 'bidQty': 0, 'bidprice': 0, 'askQty': 140, 'askPrice': 245.6, 'underlyingValue': 56932.95}","{'strikePrice': 52400, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE52400.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1785, 'totalSellQuantity': 1190, 'bidQty': 595, 'bidprice': 4150.15, 'askQty': 595, 'askPrice': 5767.05, 'underlyingValue': 56932.95}"
52500,31-Jul-2025,"{'strikePrice': 52500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE52500.00', 'openInterest': 11906, 'changeinOpenInterest': -21, 'pchangeinOpenInterest': -0.1760710991867192, 'totalTradedVolume': 25086, 'impliedVolatility': 21.5, 'lastPrice': 5.85, 'change': -5.050000000000001, 'pChange': -46.3302752293578, 'totalBuyQuantity': 190610, 'totalSellQuantity': 4095, 'bidQty': 140, 'bidprice': 5.85, 'askQty': 35, 'askPrice': 6.45, 'underlyingValue': 56932.95}","{'strikePrice': 52500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE52500.00', 'openInterest': 286, 'changeinOpenInterest': -3, 'pchangeinOpenInterest': -1.0380622837370241, 'totalTradedVolume': 4, 'impliedVolatility': 0, 'lastPrice': 4480, 'change': 567.9499999999998, 'pChange': 14.517963727457467, 'totalBuyQuantity': 3465, 'totalSellQuantity': 3675, 'bidQty': 35, 'bidprice': 4457.1, 'askQty': 35, 'askPrice': 4495.15, 'underlyingValue': 56932.95}"
52500,28-Aug-2025,"{'strikePrice': 52500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE52500.00', 'openInterest': 2200, 'changeinOpenInterest': 384, 'pchangeinOpenInterest': 21.145374449339208, 'totalTradedVolume': 2390, 'impliedVolatility': 15.72, 'lastPrice': 39.1, 'change': -36.65, 'pChange': -48.382838283828384, 'totalBuyQuantity': 9450, 'totalSellQuantity': 1785, 'bidQty': 35, 'bidprice': 38.05, 'askQty': 105, 'askPrice': 41.7, 'underlyingValue': 56932.95}","{'strikePrice': 52500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE52500.00', 'openInterest': 10, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2485, 'totalSellQuantity': 2485, 'bidQty': 35, 'bidprice': 4548.5, 'askQty': 35, 'askPrice': 4716.75, 'underlyingValue': 56932.95}"
52500,25-Sep-2025,"{'strikePrice': 52500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE52500.00', 'openInterest': 2417.714285714286, 'changeinOpenInterest': -45, 'pchangeinOpenInterest': -1.8272521607981902, 'totalTradedVolume': 121, 'impliedVolatility': 15.57, 'lastPrice': 105.85, 'change': -57.25, 'pChange': -35.10116492949111, 'totalBuyQuantity': 5215, 'totalSellQuantity': 2205, 'bidQty': 35, 'bidprice': 100.85, 'askQty': 35, 'askPrice': 108.9, 'underlyingValue': 56932.95}","{'strikePrice': 52500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE52500.00', 'openInterest': 481.14285714285717, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 4, 'impliedVolatility': 0, 'lastPrice': 4758.95, 'change': 328.9499999999998, 'pChange': 7.425507900677197, 'totalBuyQuantity': 2485, 'totalSellQuantity': 2555, 'bidQty': 70, 'bidprice': 4918.35, 'askQty': 35, 'askPrice': 5257.3, 'underlyingValue': 56932.95}"
52500,24-Dec-2025,"{'strikePrice': 52500, 'expiryDate': '24-Dec-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY24-12-2025PE52500.00', 'openInterest': 283.2857142857143, 'changeinOpenInterest': 10, 'pchangeinOpenInterest': 3.6591740721380033, 'totalTradedVolume': 53, 'impliedVolatility': 15.52, 'lastPrice': 292, 'change': -69.35000000000002, 'pChange': -19.191919191919197, 'totalBuyQuantity': 2170, 'totalSellQuantity': 1400, 'bidQty': 35, 'bidprice': 280.6, 'askQty': 140, 'askPrice': 299.7, 'underlyingValue': 56932.95}",
